athlete_id,gender,week_no,activity_id,date,hrr_window_start_secs,hrr_window_end_secs,HRR(30)
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,194,2018_12_27_12_21_35.csv,2018-12-27T19:21:35.000000,13674,13703,42
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,195,2019_01_01_13_17_37.csv,2019-01-01T20:17:37.000000,547,576,37
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,195,2019_01_01_13_17_37.csv,2019-01-01T20:17:37.000000,3282,3311,32
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,195,2019_01_01_13_17_37.csv,2019-01-01T20:17:37.000000,11407,11436,38
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,195,2019_01_01_13_17_37.csv,2019-01-01T20:17:37.000000,18095,18124,29
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,195,2019_01_01_13_17_37.csv,2019-01-01T20:17:37.000000,21103,21132,42
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,195,2019_01_03_12_24_23.csv,2019-01-03T19:24:23.000000,16461,16490,49
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,195,2019_01_03_12_24_23.csv,2019-01-03T19:24:23.000000,17924,17953,44
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,196,2019_01_08_23_02_26.csv,2019-01-09T06:02:26.000000,3912,3941,29
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,196,2019_01_09_14_19_47.csv,2019-01-09T21:19:47.000000,5625,5654,34
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,196,2019_01_09_14_19_47.csv,2019-01-09T21:19:47.000000,15289,15318,32
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,196,2019_01_09_14_19_47.csv,2019-01-09T21:19:47.000000,15833,15862,43
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,196,2019_01_09_14_19_47.csv,2019-01-09T21:19:47.000000,18047,18076,50
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,196,2019_01_12_13_47_48.csv,2019-01-12T20:47:48.000000,8687,8716,20
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,197,2019_01_16_14_13_57.csv,2019-01-16T21:13:57.000000,12252,12281,18
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,197,2019_01_16_14_13_57.csv,2019-01-16T21:13:57.000000,15142,15171,24
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,197,2019_01_18_15_18_40.csv,2019-01-18T22:18:40.000000,24618,24647,46
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,198,2019_01_22_12_06_53.csv,2019-01-22T19:06:53.000000,14701,14730,41
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,198,2019_01_24_12_21_00.csv,2019-01-24T19:21:00.000000,6344,6373,34
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,202,2019_02_23_13_45_39.csv,2019-02-23T20:45:39.000000,6382,6411,39
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,202,2019_02_23_13_45_39.csv,2019-02-23T20:45:39.000000,6560,6589,35
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,207,2019_03_30_14_46_15.csv,2019-03-30T20:46:15.000000,2310,2339,38
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,207,2019_03_30_14_46_15.csv,2019-03-30T20:46:15.000000,5748,5777,33
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,207,2019_03_30_14_46_15.csv,2019-03-30T20:46:15.000000,8819,8848,31
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,208,2019_04_06_15_45_53.csv,2019-04-06T21:45:53.000000,4842,4871,40
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,209,2019_04_11_14_22_39.csv,2019-04-11T20:22:39.000000,14091,14120,44
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,210,2019_04_18_14_22_13.csv,2019-04-18T20:22:13.000000,6265,6294,41
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,211,2019_04_24_16_04_01.csv,2019-04-24T22:04:01.000000,5248,5277,39
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,211,2019_04_24_16_04_01.csv,2019-04-24T22:04:01.000000,5448,5477,29
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,211,2019_04_24_16_04_01.csv,2019-04-24T22:04:01.000000,7252,7281,40
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,211,2019_04_24_16_04_01.csv,2019-04-24T22:04:01.000000,12186,12215,39
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,211,2019_04_24_16_04_01.csv,2019-04-24T22:04:01.000000,12846,12875,47
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,214,2019_05_18_15_47_02.csv,2019-05-18T21:47:02.000000,3459,3488,32
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,217,2019_06_08_15_46_34.csv,2019-06-08T21:46:34.000000,7725,7754,31
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,218,2019_06_15_15_46_03.csv,2019-06-15T21:46:03.000000,13613,13642,20
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,224,2019_07_24_15_59_29.csv,2019-07-24T21:59:29.000000,11679,11708,46
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,224,2019_07_24_15_59_29.csv,2019-07-24T21:59:29.000000,13322,13351,32
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,226,2019_08_06_14_08_45.csv,2019-08-06T20:08:45.000000,10236,10265,22
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,227,2019_08_18_04_45_49.csv,2019-08-18T10:45:49.000000,4198,4227,25
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,229,2019_08_28_04_31_20.csv,2019-08-28T10:31:20.000000,5256,5285,43
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,230,2019_09_07_15_46_19.csv,2019-09-07T21:46:19.000000,2884,2913,22
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,230,2019_09_07_15_46_19.csv,2019-09-07T21:46:19.000000,4221,4250,29
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,231,2019_09_10_14_06_56.csv,2019-09-10T20:06:56.000000,12594,12623,25
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,231,2019_09_14_15_30_23.csv,2019-09-14T21:30:23.000000,4200,4229,16
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,231,2019_09_14_15_30_23.csv,2019-09-14T21:30:23.000000,4780,4809,12
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,231,2019_09_14_15_30_23.csv,2019-09-14T21:30:23.000000,11548,11577,22
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,231,2019_09_14_15_30_23.csv,2019-09-14T21:30:23.000000,11648,11677,17
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,231,2019_09_14_15_30_23.csv,2019-09-14T21:30:23.000000,13502,13531,26
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,232,2019_09_17_14_07_29.csv,2019-09-17T20:07:29.000000,12961,12990,40
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,233,2019_09_25_18_33_53.csv,2019-09-26T00:33:53.000000,3893,3922,40
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,233,2019_09_26_14_20_30.csv,2019-09-26T20:20:30.000000,14122,14151,51
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,233,2019_09_28_15_49_50.csv,2019-09-28T21:49:50.000000,5847,5876,50
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,233,2019_09_28_15_49_50.csv,2019-09-28T21:49:50.000000,7264,7293,40
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,233,2019_09_28_15_49_50.csv,2019-09-28T21:49:50.000000,16303,16332,31
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,233,2019_09_28_15_49_50.csv,2019-09-28T21:49:50.000000,17654,17683,24
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,234,2019_10_03_16_58_55.csv,2019-10-03T22:58:55.000000,3398,3427,9
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,234,2019_10_03_16_58_55.csv,2019-10-03T22:58:55.000000,5632,5661,7
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,234,2019_10_03_16_58_55.csv,2019-10-03T22:58:55.000000,7878,7907,10
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,235,2019_10_12_14_45_01.csv,2019-10-12T20:45:01.000000,14378,14407,54
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,237,2019_10_21_15_00_38.csv,2019-10-21T21:00:38.000000,9529,9558,40
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,240,2019_11_14_12_20_48.csv,2019-11-14T19:20:48.000000,2923,2952,37
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,240,2019_11_14_12_20_48.csv,2019-11-14T19:20:48.000000,14466,14495,42
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,241,2019_11_21_12_21_55.csv,2019-11-21T19:21:55.000000,6623,6652,47
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,241,2019_11_23_19_39_50.csv,2019-11-24T02:39:50.000000,11602,11631,7
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,242,2019_11_25_14_04_30.csv,2019-11-25T21:04:30.000000,4774,4803,45
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,242,2019_11_25_14_04_30.csv,2019-11-25T21:04:30.000000,19088,19117,47
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,243,2019_12_05_13_41_32.csv,2019-12-05T20:41:32.000000,5281,5310,45
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,243,2019_12_05_13_41_32.csv,2019-12-05T20:41:32.000000,12559,12588,21
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,243,2019_12_05_13_41_32.csv,2019-12-05T20:41:32.000000,13698,13727,34
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,243,2019_12_05_13_41_32.csv,2019-12-05T20:41:32.000000,20218,20247,32
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,243,2019_12_05_13_41_32.csv,2019-12-05T20:41:32.000000,21142,21171,32
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,243,2019_12_05_13_41_32.csv,2019-12-05T20:41:32.000000,21748,21777,40
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,243,2019_12_07_13_43_49.csv,2019-12-07T20:43:49.000000,3456,3485,41
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,245,2019_12_19_12_22_17.csv,2019-12-19T19:22:17.000000,2869,2898,35
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,245,2019_12_19_12_22_17.csv,2019-12-19T19:22:17.000000,4355,4384,25
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,246,2019_12_26_12_20_44.csv,2019-12-26T19:20:44.000000,6802,6831,31
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,246,2019_12_26_12_20_44.csv,2019-12-26T19:20:44.000000,7505,7534,24
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,247,2019_12_30_13_12_33.csv,2019-12-30T20:12:33.000000,6013,6042,57
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,247,2019_12_30_13_12_33.csv,2019-12-30T20:12:33.000000,6289,6318,45
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,247,2019_12_30_13_12_33.csv,2019-12-30T20:12:33.000000,22357,22386,37
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,247,2020_01_02_12_20_48.csv,2020-01-02T19:20:48.000000,2771,2800,40
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,249,2020_01_16_12_22_30.csv,2020-01-16T19:22:30.000000,6642,6671,46
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,250,2020_01_21_12_00_32.csv,2020-01-21T19:00:32.000000,23947,23976,35
403f77a3-d594-4444-b1ee-54be7dfeedd3,F,250,2020_01_24_13_16_05.csv,2020-01-24T20:16:05.000000,22142,22171,28
433abcb7-e4db-4002-892b-f033db0a4700,F,1,2016_12_02_07_23_57.csv,2016-12-01T22:23:57.000000,1341,1370,28
433abcb7-e4db-4002-892b-f033db0a4700,F,1,2016_12_02_07_23_57.csv,2016-12-01T22:23:57.000000,1516,1545,27
433abcb7-e4db-4002-892b-f033db0a4700,F,1,2016_12_02_07_23_57.csv,2016-12-01T22:23:57.000000,1682,1711,32
433abcb7-e4db-4002-892b-f033db0a4700,F,2,2016_12_04_10_09_45.csv,2016-12-04T01:09:45.000000,11443,11472,34
433abcb7-e4db-4002-892b-f033db0a4700,F,4,2016_12_23_11_23_53.csv,2016-12-23T02:23:53.000000,1698,1727,37
433abcb7-e4db-4002-892b-f033db0a4700,F,4,2016_12_24_14_06_57.csv,2016-12-24T05:06:57.000000,576,605,3
433abcb7-e4db-4002-892b-f033db0a4700,F,13,2017_02_19_13_18_36.csv,2017-02-19T04:18:36.000000,10548,10577,0
433abcb7-e4db-4002-892b-f033db0a4700,F,13,2017_02_19_13_18_36.csv,2017-02-19T04:18:36.000000,12793,12822,30
433abcb7-e4db-4002-892b-f033db0a4700,F,14,2017_02_26_10_06_55.csv,2017-02-26T01:06:55.000000,7166,7195,43
433abcb7-e4db-4002-892b-f033db0a4700,F,15,2017_03_10_07_13_04.csv,2017-03-09T22:13:04.000000,1223,1252,32
433abcb7-e4db-4002-892b-f033db0a4700,F,17,2017_03_19_15_13_44.csv,2017-03-19T06:13:44.000000,5452,5481,37
433abcb7-e4db-4002-892b-f033db0a4700,F,17,2017_03_25_13_17_51.csv,2017-03-25T04:17:51.000000,6150,6179,36
433abcb7-e4db-4002-892b-f033db0a4700,F,17,2017_03_25_13_17_51.csv,2017-03-25T04:17:51.000000,9229,9258,46
433abcb7-e4db-4002-892b-f033db0a4700,F,18,2017_03_29_07_29_30.csv,2017-03-28T22:29:30.000000,1499,1528,39
433abcb7-e4db-4002-892b-f033db0a4700,F,18,2017_04_01_15_54_17.csv,2017-04-01T06:54:17.000000,3496,3525,26
433abcb7-e4db-4002-892b-f033db0a4700,F,20,2017_04_09_12_20_01.csv,2017-04-09T03:20:01.000000,1008,1037,22
433abcb7-e4db-4002-892b-f033db0a4700,F,20,2017_04_09_12_20_01.csv,2017-04-09T03:20:01.000000,1735,1764,31
433abcb7-e4db-4002-892b-f033db0a4700,F,20,2017_04_09_12_20_01.csv,2017-04-09T03:20:01.000000,2525,2554,32
433abcb7-e4db-4002-892b-f033db0a4700,F,20,2017_04_09_12_20_01.csv,2017-04-09T03:20:01.000000,3321,3350,38
433abcb7-e4db-4002-892b-f033db0a4700,F,22,2017_04_23_09_45_25.csv,2017-04-23T00:45:25.000000,1751,1780,37
433abcb7-e4db-4002-892b-f033db0a4700,F,23,2017_05_01_09_04_01.csv,2017-05-01T00:04:01.000000,11203,11232,33
433abcb7-e4db-4002-892b-f033db0a4700,F,25,2017_05_14_09_31_08.csv,2017-05-14T00:31:08.000000,1807,1836,37
433abcb7-e4db-4002-892b-f033db0a4700,F,25,2017_05_14_09_31_08.csv,2017-05-14T00:31:08.000000,11005,11034,39
433abcb7-e4db-4002-892b-f033db0a4700,F,25,2017_05_14_09_31_08.csv,2017-05-14T00:31:08.000000,12131,12160,38
433abcb7-e4db-4002-892b-f033db0a4700,F,25,2017_05_20_14_21_02.csv,2017-05-20T05:21:02.000000,5015,5044,33
433abcb7-e4db-4002-892b-f033db0a4700,F,25,2017_05_20_14_21_02.csv,2017-05-20T05:21:02.000000,8137,8166,18
433abcb7-e4db-4002-892b-f033db0a4700,F,26,2017_05_25_08_48_59.csv,2017-05-24T23:48:59.000000,519,548,23
433abcb7-e4db-4002-892b-f033db0a4700,F,28,2017_06_04_09_43_50.csv,2017-06-04T00:43:50.000000,5608,5637,33
433abcb7-e4db-4002-892b-f033db0a4700,F,28,2017_06_04_09_43_50.csv,2017-06-04T00:43:50.000000,10793,10822,36
433abcb7-e4db-4002-892b-f033db0a4700,F,28,2017_06_07_08_34_03.csv,2017-06-06T23:34:03.000000,1189,1218,34
433abcb7-e4db-4002-892b-f033db0a4700,F,28,2017_06_10_10_23_36.csv,2017-06-10T01:23:36.000000,3829,3858,30
433abcb7-e4db-4002-892b-f033db0a4700,F,28,2017_06_10_10_23_36.csv,2017-06-10T01:23:36.000000,7181,7210,35
433abcb7-e4db-4002-892b-f033db0a4700,F,29,2017_06_12_14_36_06.csv,2017-06-12T05:36:06.000000,4153,4182,46
433abcb7-e4db-4002-892b-f033db0a4700,F,29,2017_06_12_14_36_06.csv,2017-06-12T05:36:06.000000,4847,4876,50
433abcb7-e4db-4002-892b-f033db0a4700,F,29,2017_06_16_06_44_58.csv,2017-06-15T21:44:58.000000,1104,1133,38
433abcb7-e4db-4002-892b-f033db0a4700,F,30,2017_06_19_07_29_52.csv,2017-06-18T22:29:52.000000,1135,1164,38
433abcb7-e4db-4002-892b-f033db0a4700,F,30,2017_06_20_21_29_20.csv,2017-06-20T12:29:20.000000,978,1007,29
433abcb7-e4db-4002-892b-f033db0a4700,F,31,2017_06_28_07_15_45.csv,2017-06-27T22:15:45.000000,983,1012,41
433abcb7-e4db-4002-892b-f033db0a4700,F,31,2017_06_28_07_15_45.csv,2017-06-27T22:15:45.000000,1803,1832,38
433abcb7-e4db-4002-892b-f033db0a4700,F,31,2017_07_01_13_02_04.csv,2017-07-01T04:02:04.000000,3535,3564,34
433abcb7-e4db-4002-892b-f033db0a4700,F,31,2017_07_01_13_02_04.csv,2017-07-01T04:02:04.000000,7009,7038,36
433abcb7-e4db-4002-892b-f033db0a4700,F,31,2017_07_01_13_02_04.csv,2017-07-01T04:02:04.000000,12509,12538,38
433abcb7-e4db-4002-892b-f033db0a4700,F,32,2017_07_06_07_12_18.csv,2017-07-05T22:12:18.000000,985,1014,33
433abcb7-e4db-4002-892b-f033db0a4700,F,32,2017_07_06_07_12_18.csv,2017-07-05T22:12:18.000000,1808,1837,34
433abcb7-e4db-4002-892b-f033db0a4700,F,32,2017_07_07_09_02_47.csv,2017-07-07T00:02:47.000000,2200,2229,29
433abcb7-e4db-4002-892b-f033db0a4700,F,32,2017_07_09_08_16_20.csv,2017-07-08T23:16:20.000000,315,344,5
433abcb7-e4db-4002-892b-f033db0a4700,F,32,2017_07_09_08_16_20.csv,2017-07-08T23:16:20.000000,764,793,15
433abcb7-e4db-4002-892b-f033db0a4700,F,32,2017_07_09_08_16_20.csv,2017-07-08T23:16:20.000000,1517,1546,10
433abcb7-e4db-4002-892b-f033db0a4700,F,32,2017_07_09_08_16_20.csv,2017-07-08T23:16:20.000000,2219,2248,6
433abcb7-e4db-4002-892b-f033db0a4700,F,32,2017_07_09_08_16_20.csv,2017-07-08T23:16:20.000000,6559,6588,14
433abcb7-e4db-4002-892b-f033db0a4700,F,32,2017_07_09_08_16_20.csv,2017-07-08T23:16:20.000000,9478,9507,22
433abcb7-e4db-4002-892b-f033db0a4700,F,33,2017_07_12_07_11_52.csv,2017-07-11T22:11:52.000000,1793,1822,28
433abcb7-e4db-4002-892b-f033db0a4700,F,33,2017_07_14_06_40_02.csv,2017-07-13T21:40:02.000000,1786,1815,31
433abcb7-e4db-4002-892b-f033db0a4700,F,35,2017_07_24_11_55_39.csv,2017-07-24T02:55:39.000000,3148,3177,27
433abcb7-e4db-4002-892b-f033db0a4700,F,36,2017_08_03_22_06_09.csv,2017-08-03T13:06:09.000000,1451,1480,20
433abcb7-e4db-4002-892b-f033db0a4700,F,36,2017_08_06_08_40_16.csv,2017-08-05T23:40:16.000000,9917,9946,7
433abcb7-e4db-4002-892b-f033db0a4700,F,37,2017_08_09_10_12_28.csv,2017-08-09T01:12:28.000000,3803,3832,49
433abcb7-e4db-4002-892b-f033db0a4700,F,37,2017_08_09_10_12_28.csv,2017-08-09T01:12:28.000000,7933,7962,35
433abcb7-e4db-4002-892b-f033db0a4700,F,37,2017_08_09_10_12_28.csv,2017-08-09T01:12:28.000000,10735,10764,43
433abcb7-e4db-4002-892b-f033db0a4700,F,37,2017_08_09_10_12_28.csv,2017-08-09T01:12:28.000000,11601,11630,45
433abcb7-e4db-4002-892b-f033db0a4700,F,37,2017_08_11_14_10_09.csv,2017-08-11T05:10:09.000000,2018,2047,43
433abcb7-e4db-4002-892b-f033db0a4700,F,37,2017_08_11_14_10_09.csv,2017-08-11T05:10:09.000000,6206,6235,24
433abcb7-e4db-4002-892b-f033db0a4700,F,38,2017_08_13_15_10_27.csv,2017-08-13T06:10:27.000000,2692,2721,19
433abcb7-e4db-4002-892b-f033db0a4700,F,38,2017_08_13_15_10_27.csv,2017-08-13T06:10:27.000000,7248,7277,20
433abcb7-e4db-4002-892b-f033db0a4700,F,39,2017_08_27_06_50_49.csv,2017-08-26T21:50:49.000000,6277,6306,16
433abcb7-e4db-4002-892b-f033db0a4700,F,40,2017_09_02_14_48_26.csv,2017-09-02T05:48:26.000000,1961,1990,29
433abcb7-e4db-4002-892b-f033db0a4700,F,40,2017_09_02_14_48_26.csv,2017-09-02T05:48:26.000000,4943,4972,54
433abcb7-e4db-4002-892b-f033db0a4700,F,40,2017_09_02_14_48_26.csv,2017-09-02T05:48:26.000000,6560,6589,31
433abcb7-e4db-4002-892b-f033db0a4700,F,40,2017_09_02_14_48_26.csv,2017-09-02T05:48:26.000000,8230,8259,32
433abcb7-e4db-4002-892b-f033db0a4700,F,41,2017_09_08_21_46_22.csv,2017-09-08T12:46:22.000000,919,948,39
433abcb7-e4db-4002-892b-f033db0a4700,F,41,2017_09_10_08_04_41.csv,2017-09-09T23:04:41.000000,1225,1254,29
433abcb7-e4db-4002-892b-f033db0a4700,F,42,2017_09_13_08_35_55.csv,2017-09-12T23:35:55.000000,916,945,30
433abcb7-e4db-4002-892b-f033db0a4700,F,42,2017_09_14_20_10_33.csv,2017-09-14T11:10:33.000000,927,956,41
433abcb7-e4db-4002-892b-f033db0a4700,F,44,2017_09_24_10_08_52.csv,2017-09-24T01:08:52.000000,1655,1684,48
433abcb7-e4db-4002-892b-f033db0a4700,F,44,2017_09_24_10_08_52.csv,2017-09-24T01:08:52.000000,7787,7816,35
433abcb7-e4db-4002-892b-f033db0a4700,F,44,2017_09_24_10_08_52.csv,2017-09-24T01:08:52.000000,8724,8753,37
433abcb7-e4db-4002-892b-f033db0a4700,F,44,2017_09_27_20_56_09.csv,2017-09-27T11:56:09.000000,916,945,35
433abcb7-e4db-4002-892b-f033db0a4700,F,44,2017_09_29_07_15_18.csv,2017-09-28T22:15:18.000000,917,946,32
433abcb7-e4db-4002-892b-f033db0a4700,F,44,2017_09_30_09_24_54.csv,2017-09-30T00:24:54.000000,13581,13610,45
433abcb7-e4db-4002-892b-f033db0a4700,F,44,2017_09_30_09_24_54.csv,2017-09-30T00:24:54.000000,25155,25184,35
433abcb7-e4db-4002-892b-f033db0a4700,F,45,2017_10_06_10_29_38.csv,2017-10-06T01:29:38.000000,11605,11634,39
433abcb7-e4db-4002-892b-f033db0a4700,F,45,2017_10_06_10_29_38.csv,2017-10-06T01:29:38.000000,21637,21666,28
433abcb7-e4db-4002-892b-f033db0a4700,F,46,2017_10_14_16_27_13.csv,2017-10-14T07:27:13.000000,932,961,34
433abcb7-e4db-4002-892b-f033db0a4700,F,46,2017_10_14_16_27_13.csv,2017-10-14T07:27:13.000000,2962,2991,35
433abcb7-e4db-4002-892b-f033db0a4700,F,47,2017_10_17_21_25_21.csv,2017-10-17T12:25:21.000000,1014,1043,25
433abcb7-e4db-4002-892b-f033db0a4700,F,47,2017_10_19_07_50_39.csv,2017-10-18T22:50:39.000000,1210,1239,34
433abcb7-e4db-4002-892b-f033db0a4700,F,47,2017_10_21_11_36_00.csv,2017-10-21T02:36:00.000000,2419,2448,31
433abcb7-e4db-4002-892b-f033db0a4700,F,47,2017_10_21_13_01_19.csv,2017-10-21T04:01:19.000000,2425,2454,26
433abcb7-e4db-4002-892b-f033db0a4700,F,48,2017_10_22_10_45_35.csv,2017-10-22T01:45:35.000000,1081,1110,39
433abcb7-e4db-4002-892b-f033db0a4700,F,48,2017_10_22_10_45_35.csv,2017-10-22T01:45:35.000000,1801,1830,36
433abcb7-e4db-4002-892b-f033db0a4700,F,48,2017_10_22_10_45_35.csv,2017-10-22T01:45:35.000000,1922,1951,34
433abcb7-e4db-4002-892b-f033db0a4700,F,48,2017_10_22_10_45_35.csv,2017-10-22T01:45:35.000000,3393,3422,30
433abcb7-e4db-4002-892b-f033db0a4700,F,48,2017_10_24_07_04_40.csv,2017-10-23T22:04:40.000000,938,967,37
433abcb7-e4db-4002-892b-f033db0a4700,F,48,2017_10_27_21_43_25.csv,2017-10-27T12:43:25.000000,1393,1422,34
433abcb7-e4db-4002-892b-f033db0a4700,F,49,2017_10_29_15_40_07.csv,2017-10-29T02:40:07.000000,2275,2304,41
433abcb7-e4db-4002-892b-f033db0a4700,F,49,2017_10_29_15_40_07.csv,2017-10-29T02:40:07.000000,2401,2430,41
433abcb7-e4db-4002-892b-f033db0a4700,F,49,2017_10_29_15_40_07.csv,2017-10-29T02:40:07.000000,3878,3907,33
433abcb7-e4db-4002-892b-f033db0a4700,F,49,2017_10_30_21_59_02.csv,2017-10-30T12:59:02.000000,1517,1546,42
433abcb7-e4db-4002-892b-f033db0a4700,F,49,2017_10_30_21_59_02.csv,2017-10-30T12:59:02.000000,1768,1797,43
433abcb7-e4db-4002-892b-f033db0a4700,F,49,2017_11_01_07_21_54.csv,2017-10-31T22:21:54.000000,929,958,34
433abcb7-e4db-4002-892b-f033db0a4700,F,49,2017_11_01_07_21_54.csv,2017-10-31T22:21:54.000000,1276,1305,29
433abcb7-e4db-4002-892b-f033db0a4700,F,49,2017_11_01_07_21_54.csv,2017-10-31T22:21:54.000000,1520,1549,33
433abcb7-e4db-4002-892b-f033db0a4700,F,49,2017_11_01_07_21_54.csv,2017-10-31T22:21:54.000000,1637,1666,26
433abcb7-e4db-4002-892b-f033db0a4700,F,49,2017_11_03_15_25_26.csv,2017-11-03T06:25:26.000000,2249,2278,35
433abcb7-e4db-4002-892b-f033db0a4700,F,49,2017_11_03_15_25_26.csv,2017-11-03T06:25:26.000000,4397,4426,32
433abcb7-e4db-4002-892b-f033db0a4700,F,49,2017_11_03_15_25_26.csv,2017-11-03T06:25:26.000000,6027,6056,35
433abcb7-e4db-4002-892b-f033db0a4700,F,49,2017_11_04_10_09_02.csv,2017-11-04T01:09:02.000000,2998,3027,48
433abcb7-e4db-4002-892b-f033db0a4700,F,49,2017_11_04_10_09_02.csv,2017-11-04T01:09:02.000000,3205,3234,46
433abcb7-e4db-4002-892b-f033db0a4700,F,49,2017_11_04_10_09_02.csv,2017-11-04T01:09:02.000000,4880,4909,53
433abcb7-e4db-4002-892b-f033db0a4700,F,49,2017_11_05_08_58_23.csv,2017-11-04T23:58:23.000000,1966,1995,39
433abcb7-e4db-4002-892b-f033db0a4700,F,49,2017_11_05_08_58_23.csv,2017-11-04T23:58:23.000000,4545,4574,35
433abcb7-e4db-4002-892b-f033db0a4700,F,49,2017_11_05_08_58_23.csv,2017-11-04T23:58:23.000000,12967,12996,47
433abcb7-e4db-4002-892b-f033db0a4700,F,51,2017_11_12_09_29_27.csv,2017-11-12T00:29:27.000000,12079,12108,20
433abcb7-e4db-4002-892b-f033db0a4700,F,51,2017_11_12_09_29_27.csv,2017-11-12T00:29:27.000000,13448,13477,17
433abcb7-e4db-4002-892b-f033db0a4700,F,52,2017_11_21_20_57_56.csv,2017-11-21T11:57:56.000000,1194,1223,32
433abcb7-e4db-4002-892b-f033db0a4700,F,52,2017_11_23_10_23_30.csv,2017-11-23T01:23:30.000000,5284,5313,18
433abcb7-e4db-4002-892b-f033db0a4700,F,52,2017_11_23_13_02_09.csv,2017-11-23T04:02:09.000000,3310,3339,31
